popularity,budget,revenue,original_title,cast,director,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,profit
0.904531,75000000.0,342695435.0,Alvin and the Chipmunks: Chipwrecked,Jason Lee|David Cross|Jenny Slate|Andy Buckley|Justin Long,Mike Mitchell,"Playing around while aboard a cruise ship, the Chipmunks and Chipettes accidentally go overboard and end up marooned in a tropical paradise. They discover their new turf is not as deserted as it seems.",87.0,Comedy|Fantasy|Family|Music|Animation,Fox 2000 Pictures,12/14/11,308,5.5,2011,72704853.1943604,332208283.894033,267695435.0
0.9033120000000001,21000000.0,970816.0,The Beaver,Jodie Foster|Mel Gibson|Jennifer Lawrence|Anton Yelchin|Zachary Booth,Jodie Foster,"Suffering from a severe case of depression, toy company CEO Walter Black (Mel Gibson) begins using a beaver hand puppet to help him open up to his family. With his father seemingly going insane, adolescent son Porter (Anton Yelchin) pushes for his parents to get a divorce. Jodie Foster directs and co-stars as Walter's wife in this dark comedy that also features Riley Thomas Stewart and Jennifer Lawrence.",91.0,Drama,Summit Entertainment|Participant Media|Imagenation Abu Dhabi FZ|Anonymous Content,2/11/11,144,6.0,2011,20357358.8944209,941107.130116482,-20029184.0
0.897265,25000000.0,10324441.0,Straw Dogs,James Marsden|Kate Bosworth|Alexander SkarsgÃ¥rd|Laz Alonso|Dominic Purcell,Rod Lurie,"L.A. screenwriter David Sumner relocates with his wife to her hometown in the deep South. There, while tensions build between them, a brewing conflict with locals becomes a threat to them both.",110.0,Thriller,Battleplan Productions,9/16/11,75,5.3,2011,24234951.064786803,10008492.896251101,-14675559.0
0.8958290000000001,10000000.0,136836156.0,The Best Exotic Marigold Hotel,Bill Nighy|Maggie Smith|Tom Wilkinson|Judi Dench|Dev Patel,John Madden,"British retirees travel to India to take up residence in what they believe is a newly restored hotel. Less luxurious than its advertisements, the Marigold Hotel nevertheless slowly begins to charm in unexpected ways.",124.0,Drama|Comedy,Participant Media|Imagenation Abu Dhabi FZ,11/28/11,310,6.8,2011,9693980.42591472,132648701.78214099,126836156.0
0.8790030000000001,110000000.0,563749323.0,The Smurfs,Neil Patrick Harris|Jayma Mays|Anton Yelchin|Hank Azaria|Alan Cumming,Raja Gosnell,"When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world and into ours -- in fact, smack dab in the middle of Central Park. Just three apples high and stuck in the Big Apple, the Smurfs must find a way to get back to their village before Gargamel tracks them down.",103.0,Animation|Family|Adventure|Comedy|Fantasy,Columbia Pictures|Sony Pictures Animation|Kerner Entertainment Company,7/29/11,797,5.5,2011,106633784.685061,546497490.228467,453749323.0
0.8638040000000001,30000000.0,63782078.0,Hanna,Saoirse Ronan|Eric Bana|Vicky Krieps|Cate Blanchett|Tom Hollander,Joe Wright,"A 16-year-old girl raised by her father to be the perfect assassin is dispatched on a mission across Europe. Tracked by a ruthless operatives, she faces startling revelations about her existence and questions about her humanity.",111.0,Action|Thriller|Adventure,Focus Features|Neunte Babelsberg Film|Focus Features|Holleran Company|Sechzehnte Babelsberg Film,4/7/11,804,6.5,2011,29081941.277744103,61830221.5656166,33782078.0
0.852907,12468389.0,29007412.0,A Few Best Men,Rebel Wilson|Xavier Samuel|Olivia Newton-John|Kris Marshall|Kevin Bishop,Stephan Elliott,A comedy about a groom and his three best men who travel to the Australian outback for a wedding.,97.0,Comedy,Parabolic Pictures|Stable Way Entertainment|Quickfire Films|Screen Australia|Screen NSW,10/14/11,87,5.7,2011,12086831.890869,28119728.4134443,16539023.0
0.8461879999999989,5000000.0,3142154.0,Flypaper,Patrick Dempsey|Ashley Judd|Tim Blake Nelson|Mekhi Phifer|Matt Ryan,Rob Minkoff,A man caught in the middle of two simultaneous robberies at a bank desperately tries to protect the teller with whom he's secretly in love.,87.0,Mystery|Comedy|Crime,Rising Star|The Safran Company|Foresight Unlimited|Shifting Gears Entertainment,8/19/11,153,6.1,2011,4846990.21295736,3045997.93712096,-1857846.0
0.846125,3500000.0,19504039.0,Margin Call,Kevin Spacey|Paul Bettany|Jeremy Irons|Zachary Quinto|Ashley Williams,J.C. Chandor,A thriller that revolves around the key people at an investment bank over a 24-hour period during the early stages of the financial crisis.,107.0,Thriller|Drama,Benaroya Pictures|Before the Door Pictures|Washington Square Films|Untitled Entertainment,9/28/11,313,6.6,2011,3392893.14907015,18907177.2292277,16004039.0
0.827785,36000000.0,189712432.0,Gnomeo & Juliet,James McAvoy|Michael Caine|Maggie Smith|Julie Walters|Patrick Stewart,Kelly Asbury,"A version of Shakespeare's play, set in the world of warring indoor and outdoor gnomes. Garden gnomes Gnomeo and Juliet have as many obstacles to overcome as their quasi namesakes when they are caught up in a feud between neighbors. But with plastic pink flamingos and lawnmower races in the mix, can this young couple find lasting happiness?",84.0,Animation|Family,Starz Animation|Touchstone Pictures,1/13/11,335,5.7,2011,34898329.533293,183906860.236067,153712432.0
0.815155,15774948.0,741875.0,Blitz,Jason Statham|Paddy Considine|Aidan Gillen|Zawe Ashton|Luke Evans,Elliott Lester,A tough cop is dispatched to take down a serial killer who has been targeting police officers.,97.0,Crime|Action|Thriller,Davis-Films|Current Entertainment|Lionsgate|Lipsync Productions|Blitz Films,5/20/11,309,6.0,2011,15292203.7131822,719172.1728475479,-15033073.0
0.8083359999999989,20000000.0,177243185.0,The Descendants,George Clooney|Shailene Woodley|Amara Miller|Nick Krause|Robert Forster,Alexander Payne,"With his wife Elizabeth on life support after a boating accident, Hawaiian land baron, Matt King takes his daughters on a trip from Oahu to Kauai to confront the young real estate broker, who was having an affair with Elizabeth before her misfortune.",115.0,Comedy|Drama,Fox Searchlight Pictures|Dune Entertainment|Ad Hominem Enterprises,9/9/11,590,6.6,2011,19387960.8518294,171819196.601678,157243185.0
0.8067350000000001,63000000.0,183953723.0,Hop,Russell Brand|James Marsden|Kaley Cuoco|Hank Azaria|Elizabeth Perkins,Tim Hill,"E.B., the Easter Bunny's teenage son, heads to Hollywood, determined to become a drummer in a rock 'n' roll band. In LA, he's taken in by Fred after the out-of-work slacker hits E.B. with his car.",95.0,Animation,Universal Pictures|Illumination Entertainment,3/30/11,228,5.4,2011,61072076.683262706,178324379.003613,120953723.0
0.806361,45000000.0,24000000.0,The Rum Diary,Johnny Depp|Amber Heard|Aaron Eckhart|Michael Rispoli|Giovanni Ribisi,Bruce Robinson,"Tired of the noise and madness of New York and the crushing conventions of late Eisenhower-era America, itinerant journalist Paul Kemp travels to the pristine island of Puerto Rico to write for a local San Juan newspaper run by the downtrodden editor Lotterman. Adopting the rum-soaked lifestyle of the late â€˜50s version of Hemingwayâ€™s â€œThe Lost Generation,â€ Paul soon becomes entangled with a very attractive American woman, Chenaults and her fiancÃ©e Sanderson, a businessman involved in shady property development deals.Â  It is within this world that Kemp ultimately discovers his true voice as a writer and integrity as a man.",120.0,Drama|Comedy,FilmEngine|Infinitum Nihil|GK Films,10/13/11,234,5.5,2011,43622911.9166162,23265553.022195302,-21000000.0
0.802769,6000000.0,19560274.0,The Guard,Brendan Gleeson|Don Cheadle|Liam Cunningham|Mark Strong|Katarina Cas,John Michael McDonagh,An unorthodox Irish policeman with a confrontational personality is teamed up with an uptight FBI agent to investigate an international drug-smuggling ring.,96.0,Action|Comedy|Thriller|Crime,UK Film Council|Crescendo Productions|Element Pictures|Irish Film Board|Prescience,7/7/11,194,6.6,2011,5816388.25554883,18961691.3281528,13560274.0
0.80048,10000000.0,17273593.0,Our Idiot Brother,Paul Rudd|Elizabeth Banks|Zooey Deschanel|Emily Mortimer|Adam Scott,Jesse Peretz,"Everybody has one. The sibling who is always just a little bit behind the curve when it comes to getting his life together. For sisters Liz (Emily Mortimer), Miranda (Elizabeth Banks) and Natalie (Zooey Deschanel), that person is their perennially upbeat brother Ned (Paul Rudd), an erstwhile organic farmer whose willingness to rely on the honesty of mankind is a less-than-optimum strategy for a tidy, trouble-free existence. Ned may be utterly lacking in common sense, but he is their brother and so, after his girlfriend dumps him and boots him off the farm, his sisters once again come to his rescue. As Liz, Miranda and Natalie each take a turn at housing Ned, their brother's unfailing commitment to honesty creates more than a few messes in their comfortable routines. But as each of their lives begins to unravel, Ned's family comes to realize that maybe, in believing and trusting the people around him, Ned isn't such an idiot after all.",90.0,Comedy|Drama,The Weinstein Company,8/26/11,199,5.7,2011,9693980.42591472,16744987.242721697,7273593.0
0.786615,10000000.0,610986.0,The Ledge,Patrick Wilson|Liv Tyler|Charlie Hunnam|Terrence Howard|Jaqueline Fleming,Matthew Chapman,A thriller in which a battle of philosophies between a fundamentalist Christian and an atheist escalates into a lethal battle of wills.,101.0,Drama|Thriller,Rising Star|Foresight Unlimited|VIP Media Group|Michael Mailer Films|Ledge Productions,5/6/11,44,5.7,2011,9693980.42591472,592288.6324507929,-9389014.0
0.785489,24000000.0,63543328.0,Footloose,Kenny Wormald|Julianne Hough|Dennis Quaid|Andie MacDowell|Miles Teller,Craig Brewer,"City kid Ren MacCormack moves to a small town where rock 'n' roll and dancing have been banned, and his rebellious spirit shakes up the populace.",113.0,Drama|Music|Romance,Spyglass Entertainment|MTV Films,10/6/11,266,6.5,2011,23265553.022195302,61598777.7829479,39543328.0
0.7803180000000001,36000000.0,9612469.0,Trespass,Nicolas Cage|Nicole Kidman|Liana Liberato|Cam Gigandet|Jordana Spiro,Joel Schumacher,"Kyle (Nicholas Cage) and Sarah Miller (Nicole Kidman) have it all: a huge gated house on the water, fancy cars, and the potential for romance in their relationship. He's just back from a business trip (he brokers diamonds) and their teen daughter Avery (Liana Liberato) is sneaking out to a party, when four thugs in security uniforms and ski masks stage a home invasion. They want what's in the safe: cash and diamonds. As Kyle stalls them, trying to negotiate for Sarah's freedom, the fault lines in Kyle and Sarah's marriage and the pasts of the four robbers come into play. Is there room here for heroism?",91.0,Crime|Drama|Thriller,Nu Image Films|Winkler Films|Millennium Films,10/14/11,179,5.3,2011,34898329.533293,9318308.633071199,-26387531.0
0.779648,25000000.0,27603069.0,Carnage,Kate Winslet|Jodie Foster|Christoph Waltz|John C. Reilly|Elvis Polanski,Roman Polanski,"In Brooklyn Bridge Park, eleven-year-old Zachary Cowan strikes his eleven-year-old classmate Ethan Longstreet across the face with a stick after an argument. After learning about the altercation, the Longstreet parents decide to invite the Cowan parents to their Brooklyn apartment to deal with the incident in a civilized manner.",80.0,Comedy|Drama,Wild Bunch|Zanagar Films|Canal+|Constantin Film Produktion|CinÃ©CinÃ©ma,9/16/11,382,6.9,2011,24234951.064786803,26758361.0581173,2603069.0
0.779536,100000.0,1776935.0,Another Earth,Brit Marling|William Mapother|Jordan Baker|Flint Beverage|Robin Lord Taylor,Mike Cahill,"On the night of the discovery of a duplicate Earth in the Solar system, an ambitious young student and an accomplished composer cross paths in a tragic accident.",92.0,Drama|Science Fiction,Artists Public Domain,7/22/11,299,6.8,2011,96939.8042591472,1722557.31081227,1676935.0
0.771868,12500000.0,75993061.0,The Ides of March,Ryan Gosling|George Clooney|Philip Seymour Hoffman|Paul Giamatti|Marisa Tomei,George Clooney,Dirty tricks stand to soil an ambitious young press spokesman's idealism in a cutthroat presidential campaign where 'victory' is relative.,101.0,Drama,Appian Way|Crystal City Entertainment|Cross Creek Pictures|Exclusive Media Group|Smokehouse Pictures,9/24/11,591,6.4,2011,12117475.532393401,73667524.5839343,63493061.0
0.7605029999999989,195000000.0,1123746996.0,Transformers: Dark of the Moon,Shia LaBeouf|John Malkovich|Ken Jeong|Frances McDormand|Josh Duhamel,Michael Bay,"Sam Witwicky takes his first tenuous steps into adulthood while remaining a reluctant human ally of Autobot-leader Optimus Prime. The film centers around the space race between the USSR and the USA, suggesting there was a hidden Transformers role in it all that remains one of the planet's most dangerous secrets.",154.0,Action|Science Fiction|Adventure,Paramount Pictures|Di Bonaventura Pictures|Hasbro|Indochina Productions,6/28/11,2456,6.1,2011,189032618.305337,1089358138.29044,928746996.0
0.760193,5000000.0,205703818.0,Paranormal Activity 3,Katie Featherston|Sprague Grayden|Lauren Bittner|Christopher Nicholas Smith|Chloe Csengery,Henry Joost|Ariel Schulman,"In 1988, evil begins to terrorize young sisters Katie and Kristi for the first time when an invisible entity resides in their home.",83.0,Horror,Paramount Pictures|Blumhouse Productions|Room 101|Solana Films,10/19/11,406,6.0,2011,4846990.21295736,199408878.52279198,200703818.0
0.747362,70000000.0,67112664.0,The Dilemma,Kevin James|Vince Vaughn|Winona Ryder|Jennifer Connelly|Queen Latifah,Ron Howard,"Longtime friends Ronny and Nick are partners in an auto-design firm. They are hard at work on a presentation for a dream project that would really launch their company. Then Ronny spots Nick's wife out with another man, and in the process of investigating the possible affair, he learns that Nick has a few secrets of his own. As the presentation nears, Ronny agonizes over what might happen if the truth gets out.",111.0,Comedy|Drama,Imagine Entertainment|Universal Pictures|Spyglass Entertainment|Wild West Picture Show Productions,1/13/11,204,5.2,2011,67857862.98140301,65058885.114699095,-2887336.0
0.734516,19000000.0,6928068.0,Take Me Home Tonight,Topher Grace|Anna Faris|Dan Fogler|Teresa Palmer|Michelle Trachtenberg,Michael Dowse,"Recent MIT grad Matt Franklin (Topher Grace) should be well on his way to a successful career at a Fortune 500 company, but instead, he rebels against maturity by taking a job at a video store. Matt rethinks his position when his unrequited high-school crush, Tori (Teresa Palmer), walks in and invites him to an end-of-summer party. With the help of his twin sister (Anna Faris) and his best friend (Dan Fogler), Matt hatches a plan to change the course of his life.",97.0,Comedy|Drama|Romance,Imagine Entertainment|Rogue Pictures|Relativity Media|Internationale Filmproduktion Blackbird Dritte,3/4/11,120,6.3,2011,18418562.8092379,6716055.55814061,-12071932.0
0.70252,4000000.0,25345000.0,A Lonely Place to Die,Melissa George|Ed Speleers|Eamonn Walker|Alec Newman|Karel Roden,Julian Gilbey,A group of five mountaineers are hiking and climbing in the Scottish Highlands when they discover a young Serbian girl buried in a small chamber in the wilderness. They become caught up in a terrifying game of cat and mouse with the kidnappers as they try to get the girl to safety.,99.0,Adventure|Action|Thriller|Crime,Carnaby International|Molinare Studios|Eigerwand Pictures,4/9/11,77,6.1,2011,3877592.17036588,24569393.389480803,21345000.0
0.699052,45000000.0,165184237.0,The Muppets,Amy Adams|Jason Segel|Emily Blunt|John Krasinski|Zach Galifianakis,James Bobin,"When Kermit the Frog and the Muppets learn that their beloved theater is slated for demolition, a sympathetic human, Gary, and his puppet roommate, Walter, swoop in to help the gang put on a show and raise the $10 million they need to save the day.",103.0,Comedy|Family|Music,Walt Disney Pictures,11/22/11,328,6.4,2011,43622911.9166162,160129276.014765,120184237.0
0.688697,27000000.0,85564310.0,Spy Kids: All the Time in the World,Jessica Alba|Mason Cook|Rowan Blanchard|Joel McHale|Jeremy Piven,Robert Rodriguez,"Eight years after the third film, the OSS has become the world's top spy agency, while the Spy Kids department has since become defunct. A retired spy Marissa (Jessica Alba) is thrown back into the action along with her stepchildren when a maniacal Timekeeper (Jeremy Piven) attempts to take over the world. In order to save the world, Rebecca (Rowan Blanchard) and Cecil (Mason Cook) must team up with their hated stepmother. Carmen and Juni have since also grown up and will provide gadgets to them.",89.0,Family|Comedy|Action,Dimension Films,8/18/11,125,4.5,2011,26173747.1499697,82945874.6296899,58564310.0
0.687144,9500000.0,120000.0,Trust,Clive Owen|Catherine Keener|Liana Liberato|Jason Clarke|Viola Davis,David Schwimmer,"A suburban family is torn apart when fourteen-year-old Annie meets her first boyfriend online. After months of communicating via online chat and phone, Annie discovers her friend is not who he originally claimed to be. Shocked into disbelief, her parents are shattered by their daughter's actions and struggle to support her as she comes to terms with what has happened to her once innocent life.",104.0,Crime|Drama|Thriller,Nu Image Films|Millennium Films|Dark Harbor Stories,4/1/11,164,6.5,2011,9209281.40461898,116327.76511097599,-9380000.0
0.666454,17000000.0,12355798.0,Seeking Justice,Nicolas Cage|Guy Pearce|January Jones|Jennifer Carpenter|Harold Perrineau,Roger Donaldson,"After his wife is assaulted, a husband enlists the services of a vigilante group to help him settle the score.",105.0,Action|Drama|Thriller,Endgame Entertainment|Maguire Entertainment|Ram Bergman Productions|Aura Film Partnership|Fierce Entertainment,9/2/11,171,5.9,2011,16479766.724055,11977686.3958556,-4644202.0
0.661177999999999,40000000.0,45735397.0,Arthur,Russell Brand|Helen Mirren|Greta Gerwig|Jennifer Garner|Geraldine James,Jason Winer,"A drunken playboy stands to lose a wealthy inheritance when he falls for a woman, his family doesn't like.",110.0,Comedy|Romance,Warner Bros.,4/8/11,180,5.3,2011,38775921.7036588,44335804.32894389,5735397.0
0.658095,25000000.0,27122040.0,The Eagle,Channing Tatum|Mark Strong|Jamie Bell|Donald Sutherland|Denis O'Hare,Kevin Macdonald,"In 140 AD, twenty years after the unexplained disappearance of the entire Ninth Legion in the mountains of Scotland, young centurion Marcus Aquila (Tatum) arrives from Rome to solve the mystery and restore the reputation of his father, the commander of the Ninth. Accompanied only by his British slave Esca (Bell), Marcus sets out across Hadrian's Wall into the uncharted highlands of Caledonia - to confront its savage tribes, make peace with his father's memory, and retrieve the lost legion's golden emblem, the Eagle of the Ninth.",114.0,Adventure|Drama,Toledo Productions|Film4|Focus Features|Prime Focus|Twins Financing,2/8/11,252,5.9,2011,24234951.064786803,26292052.4870876,2122040.0
0.656612,25000000.0,34942188.0,The Sitter,Sam Rockwell|Jonah Hill|Max Records|Ari Graynor|J.B. Smoove,David Gordon Green,"Noah, is not your typical entertain-the-kids-no-matter-how-boring-it-is kind of sitter. He's reluctant to take a sitting gig; he'd rather, well, be doing anything else, especially if it involves slacking. When Noah is watching the neighbor's kid he gets a booty call from his girlfriend in the city. To hook up with her, Noah takes to the streets, but his urban adventure spins out of control as he finds himself on the run from a maniacal drug lord.",81.0,Comedy,Twentieth Century Fox Film Corporation,12/9/11,213,5.4,2011,24234951.064786803,33872888.651063204,9942188.0
0.644722999999999,2000000.0,42070.0,Rundskop,Matthias Schoenaerts|Jeroen Perceval|Jeanne Dandoy|Barbara Sarafian|Tibo Vandenborre,MichaÃ«l R. Roskam,"Young Limburg cattle farmer, Jacky Vanmarsenille, is approached by an unscrupulous veterinarian to make a shady deal with a notorious West-Flemish beef trader. But the assassination of a federal policeman, and an unexpected confrontation with a mysterious secret from his past, set in motion a chain of events with far-reaching consequences.",124.0,Crime|Drama,Waterland|Waterland Film|Artemis|Savage Films,2/2/11,56,7.5,2011,1938796.08518294,40782.5756518232,-1957930.0
0.626306,15000000.0,868439.0,W.E.,Abbie Cornish|Andrea Riseborough|James D'Arcy|Richard Coyle|David Harbour,Madonna,"In 1998, an auction of the estate of the Duke and Duchess of Windsor causes great excitement. For one woman, Wally Winthrop, it has much more meaning. Wally becomes obsessed by their historic love story. As she learns more about the sacrifices involved, Wally gains her own courage to find happiness.",119.0,Drama|Romance,IM Global|Semtex Films,9/1/11,43,5.8,2011,14540970.638872,841863.066710095,-14131561.0
0.604152,750000.0,78396.0,The Innkeepers,Sara Paxton|Pat Healy|Kelly McGillis|George Riddle|Lena Dunham,Ti West,"During the final days at the Yankee Pedlar Inn, two employees determined to reveal the hotel's haunted past begin to experience disturbing events as old guests check in for a stay.",102.0,Horror|Thriller,Glass Eye Pix|Dark Sky Films,12/1/11,104,5.2,2011,727048.5319436041,75996.928947001,-671604.0
0.601594,8000000.0,163265.0,Restless,Mia Wasikowska|Henry Hopper|Ryo Kase|Schuyler Fisk|Jane Adams,Gus Van Sant,"A powerful and emotional coming of age story, this remarkable tale is told with honesty and originality that will leave audiences moved. In the film, two outsiders, both shaped by the circumstances that have brought them together, forge a deep and lasting love. Directed by Gus Van Sant, one of the most astute observers of people living life on the edge, comes a take on friendship and young love as engaging and true as it is provocative and stirring.",91.0,Drama|Romance,Columbia Pictures|Imagine Entertainment|360 Pictures,9/16/11,93,6.3,2011,7755184.34073177,158268.771423696,-7836735.0
0.597001,7700000.0,1072602.0,Coriolanus,Gerard Butler|Ralph Fiennes|Lubna Azabal|Ashraf Barhom|Jessica Chastain,Ralph Fiennes,"Caius Martius, aka Coriolanus, is an arrogant and fearsome general who has built a career on protecting Rome from its enemies. Pushed by his ambitious mother to seek the position of consul, Coriolanus is at odds with the masses and unpopular with certain colleagues. When a riot results in his expulsion from Rome, Coriolanus seeks out his sworn enemy, Tullus Aufidius. Together, the pair vow to destroy the great city.",123.0,Drama|Thriller,BBC Films|Synchronistic Pictures|Icon Entertainment International|Lipsync Productions|Atlantic Swiss Productions,2/14/11,76,5.7,2011,7464364.92795433,1039778.27927969,-6627398.0
0.588821,35000000.0,84606030.0,J. Edgar,Leonardo DiCaprio|Armie Hammer|Naomi Watts|Judi Dench|Geoff Pierson,Clint Eastwood,"As the face of law enforcement in America for almost 50 years, J. Edgar Hoover was feared and admired, reviled and revered. But behind closed doors, he held secrets that would have destroyed his image, his career and his life.",137.0,Drama|Crime|History,Imagine Entertainment|Malpaso Productions|Wintergreen Productions,11/9/11,428,5.8,2011,33928931.490701504,82016919.8734354,49606030.0
0.587044999999999,30000000.0,108609310.0,Sanctum,Ioan Gruffudd|Richard Roxburgh|Alice Parkinson|Daniel Wyllie|Allison Cratchley,Alister Grierson,"The 3-D action-thriller Sanctum, from executive producer James Cameron, follows a team of underwater cave divers on a treacherous expedition to the largest, most beautiful and least accessible cave system on Earth. When a tropical storm forces them deep into the caverns, they must fight raging water, deadly terrain and creeping panic as they search for an unknown escape route to the sea. Master diver Frank McGuire (Richard Roxburgh) has explored the South Pacific's Esa-ala Caves for months. But when his exit is cut off in a flash flood, Frank's team--including 17-year-old son Josh (Rhys Wakefield) and financier Carl Hurley (Ioan Gruffudd)--are forced to radically alter plans. With dwindling supplies, the crew must navigate an underwater labyrinth to make it out. Soon, they are confronted with the unavoidable question: Can they survive, or will they be trapped forever?",108.0,Action|Thriller,Universal Pictures|Wayfare Entertainment|Sanctum Australia|Relativity Media|Great Wight Productions/ Osford Films,2/3/11,193,5.7,2011,29081941.277744103,105285652.52121,78609310.0
0.58425,24000000.0,30551495.0,I Don't Know How She Does It,Sarah Jessica Parker|Pierce Brosnan|Sarah Shahi|Busy Philipps|Olivia Munn,Douglas McGrath,"A comedy centered on the life of Kate Reddy, a finance executive who is the breadwinner for her husband and two kids.",89.0,Comedy,The Weinstein Company,9/16/11,94,5.2,2011,23265553.022195302,29616559.451243103,6551495.0
0.580693999999999,15000000.0,27462041.0,A Dangerous Method,Keira Knightley|Viggo Mortensen|Michael Fassbender|Sarah Gadon|Vincent Cassel,David Cronenberg,"Seduced by the challenge of an impossible case, the driven Dr. Carl Jung takes the unbalanced yet beautiful Sabina Spielrein as his patient. Jungâ€™s weapon is the method of his master, the renowned Sigmund Freud. Both men fall under Sabinaâ€™s spell.",99.0,Drama|Thriller,Recorded Pictures Company|The Movie Network|Millbrook Pictures|Prospero Pictures|Lago Film,9/30/11,308,5.9,2011,14540970.638872,26621648.7909667,12462041.0
0.578282,18000000.0,47088990.0,Soul Surfer,AnnaSophia Robb|Helen Hunt|Lorraine Nicholson|Carrie Underwood|Dennis Quaid,Sean McNamara,"Soul Surfer is the inspiring true story of teen surfer Bethany Hamilton. Bethany lost her left arm in a shark attack and courageously overcame all odds to become a champion again, through her sheer determination and unwavering faith.Bethany (AnnaSophia Robb) was born to surf. A natural talent who took to the waves at a young age, she was leading an idyllic life on Kauai, participating in national surf competitions with her best friend Alana (Lorraine Nicholson), when everything changed. On Halloween morning, a 14-foot tiger shark came out of nowhere and seemed to shatter all her dreams.Soul Surfer reveals Bethany's fight to recover from her ordeal and how she grappled with the question of her future. Strengthened by the love of her parents, Tom (Dennis Quaid) and Cheri (Helen Hunt), and supported by her youth group leader Sara (Carrie Underwood), Bethany refuses to give in or give up, and begins a bold return to the water.",106.0,Action|Drama,Mandalay Pictures|TriStar Pictures|Brookwell-McNamara Entertainment|FilmDistrict|Affirm Films,4/8/11,225,6.9,2011,17449164.7666465,45647974.7336094,29088990.0
0.570978,28000000.0,40547440.0,30 Minutes or Less,Jesse Eisenberg|Danny McBride|Aziz Ansari|Bianca Kajlich|Nick Swardson,Ruben Fleischer,"Two fledgling criminals kidnap a pizza delivery guy, strap a bomb to his chest, and advise him that he has mere hours to rob a bank or else...",83.0,Action|Comedy|Adventure,Columbia Pictures,8/11/11,337,5.5,2011,27143145.1925612,39306608.9680951,12547440.0
0.570634,4798235.0,209696.0,The Awakening,Rebecca Hall|Dominic West|Imelda Staunton|Isaac Hempstead Wright|Lucy Cohu,Nick Murphy ,"The Awakening is a British horror thriller film directed by Nick Murphy, starring Rebecca Hall, Dominic West, and Imelda Staunton. 1921 England is overwhelmed by the loss and grief of World War I. Hoax exposer Florence Cathcart (Hall) visits a boarding school to explain sightings of a child ghost.",107.0,Drama|Horror|Thriller,BBC Films|Studio Canal|Creative Scotland|Origin Pictures|Lipsync Productions,8/17/11,243,6.2,2011,4651399.61689389,203278.89193926103,-4588539.0
0.566856,30000000.0,13521829.0,Hoodwinked Too! Hood VS. Evil,Hayden Panettiere|Bill Hader|Joan Cusack|Patrick Warburton|Glenn Close,Mike Disa,"Red Riding Hood is training in the group of Sister Hoods, when she and the Wolf are called to examine the sudden mysterious disappearance of Hansel and Gretel.",86.0,Comedy|Animation|Family,HW Two,4/29/11,86,4.9,2011,29081941.277744103,13108034.5648566,-16478171.0
0.539108,20000000.0,17479.0,5 Days of War,Rupert Friend|Val Kilmer|Andy GarcÃ­a|Dean Cain|Emmanuelle Chriqui,Renny Harlin,"Inspired by the real events of the swift--but devastating--five-day war between Russia and Georgia in 2008, 5 Days of War centers around an American journalist (Rupert Friend) and his cameraman (Richard Coyle) caught in the combat zone during the first Russian airstrikes against Georgia. Rescuing Tatia (Emmanuelle Chriqui), a young Georgian schoolteacher separated from her family during the attack, the two reporters agree to help reunite her with her family in exchange for serving as their interpreter. As the three attempt to escape to safety, they witness--and document--the devastation from the full-scale crossfire and cold-blooded murder of innocent civilians.",113.0,War|Drama,Midnight Sun Pictures|Dispictures|Georgia International Films|Rex Media,4/14/11,29,5.9,2011,19387960.8518294,16944.108386456297,-19982521.0
0.530139,38000000.0,114156230.0,Water for Elephants,Robert Pattinson|Reese Witherspoon|Christoph Waltz|Tatum Etheridge|Hal Holbrook,Francis Lawrence,"In this captivating Depression-era melodrama, impetuous veterinary student Jacob Jankowski joins a celebrated circus as an animal caretaker but faces a wrenching dilemma when he's transfixed by angelic married performer Marlena.",120.0,Drama|Romance,Ingenious Media|Dune Entertainment|Fox 2000 Pictures|Flashpoint Entertainment|Big Screen Productions,3/15/11,558,6.7,2011,36837125.6184759,110662825.91162099,76156230.0
0.528255,50000000.0,38502340.0,Dream House,Daniel Craig|Naomi Watts|Rachel Weisz|Marton Csokas|Elias Koteas,Jim Sheridan,"Publisher, Will Atenton quits a lucrative job in New York to relocate his wife, Libby and their daughters to a quaint town in New England. However, as they settle into their home the Atentons discover that a woman and her children were murdered there, and the surviving husband is the town's prime suspect. With help from a neighbor who was close to the murdered family, Will pieces together a horrifying chain of events.",92.0,Drama|Thriller|Mystery,Cliffjack Motion Pictures|Morgan Creek Productions,9/30/11,235,5.9,2011,48469902.129573606,37324093.0311913,-11497660.0
0.524684,10000000.0,1759252.0,A Better Life,DemiÃ¡n Bichir|JosÃ© JuliÃ¡n|Chelsea Rendon|Dolores Heredia|JoaquÃ­n Cosio,Chris Weitz,A gardener in East L.A. struggles to keep his son away from gangs and immigration agents while traveling across town to perform landscaping work for the city's wealthy landowners.,98.0,Drama,Summit Entertainment|Witt/Thomas Productions|Depth of Field|McLaughlin Films|Lime Orchard Productions,6/24/11,27,6.6,2011,9693980.42591472,1705415.44522513,-8240748.0
